"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"438885125074341888","438881764891582465","76046675","2014-02-27 03:55:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Tuvshinbat delgerenguig google shde ho :)","","","",""
"438884392857907200","438881764891582465","76046675","2014-02-27 03:52:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Tuvshinbat manai hun ulsdaa gomdje, irgenshilee soliloo, edgelee, olympic-g budaa bolgoloo..","","","",""
"438884204504301568","438881764891582465","76046675","2014-02-27 03:52:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Tuvshinbat tsagiig chn hemned aimar tovchlod yriad ugii. Solongosiin shigshegiin An hund bertje, ulsas n retirement shaardsan bn.","","","",""
"438881309264326656","","","2014-02-27 03:40:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bi hudulmurch humuusd hairtai! Minii ene udriin hooloo idej bga gazriin zuugch egch bur aimar hudulmurch yuma. Iim humuus harahaar uram avah","","","",""
"438880734246211585","","","2014-02-27 03:38:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saynii sochi-r 3 alt avsan Viktor An-n story ymar setgel hudulgumuur umbe","","","",""
"436736017567989760","","","2014-02-21 05:35:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Unasan hun turuullee ged mongol buh shigee um yriad baihiin, hund hetsuu ay jujiglelt gl zundu um hardag blgu de","","","",""
"436735565988233216","","","2014-02-21 05:34:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Manaihan neere buh umg shuuchih uma. Uchigdriin ladies figure skating shult buruu baij genee. Mergejliin humus n mergejliin l shuuj bga blgu","","","",""
"434904731282964482","","","2014-02-16 04:19:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wall #SpriteSlam","","","",""
"434584476207677440","","","2014-02-15 07:06:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport car-n pedal gishgeheer gardag motor-n duug albaar goy sonsogddog baihaar zohiomloor hiidiin bshd.. #disappointed #technology #sportcar","","","",""
"433864404061278209","","","2014-02-13 07:25:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Japand 50000 convenience store bdg gn shu #fact #konbini","","","",""
"433759995843194880","","","2014-02-13 00:30:16 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","China's lunar rover 'declared dead' http://t.co/7tzq0BF2kW","","","","http://www.bbc.co.uk/news/science-environment-26153520"
"433759874963361794","","","2014-02-13 00:29:47 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Scientists count whales from space http://t.co/67c09heiCi","","","","http://www.bbc.co.uk/news/science-environment-26075274"
"433759637423140864","","","2014-02-13 00:28:51 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Toyota to recall 1.9m Prius hybrids http://t.co/EFV9i2agBc","","","","http://www.bbc.co.uk/news/business-26148711"
"433753578574843904","","","2014-02-13 00:04:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todai emnelgiin gadaah mashinuud gsn chn buun sport car. Argagui l emch nar bnda.","","","",""
"433467095100051457","","","2014-02-12 05:06:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imax-r ""gravity"" uzeheer bilet zahialchlaa. Yeaah! #imax #3d #Gravity","","","",""
"432061850268614657","","","2014-02-08 08:02:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Orosiin flag bearer, charganii delhiin avargaas 7n alt avj bsn Zubkov, navi Irina Shayk. http://t.co/nBlztKWedT","","","","http://twitter.com/chinbaa_chi/status/432061850268614657/photo/1"
"432058604435161089","","","2014-02-08 07:49:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajlaa sain hiiged surtsan jijighen japan IT vendor company l Mongold orohod, it marketiig budaa bolgohiin bndo #thoughts","","","",""
"432055287852187649","","","2014-02-08 07:36:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Undram: Еерийн жиргээнд энэ хаштагуудаа оруулаад жиргээд бхад л дэмжсэн жиргээний тоо нь есне, мен RT хийхэд #Sochi2014MGL #Sochi2014","432054428493824000","44569799","2014-02-08 07:32:57 +0000",""
"432054989997895681","","","2014-02-08 07:35:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tokyod barag ordgu tsas ih hemjeger orood train zogschvoo..","","","",""
"431692173252116480","","","2014-02-07 07:33:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ene thailanduud commercial hiine gj budaa bolgojiinodo neeree. Muuhan kinonoos deer um","","","",""
"431668600920088576","","","2014-02-07 05:59:49 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","At Shibuya, Tokyo. Tsag nuhtsuult. Tsaana former PM Koizumi guai yum yrial baina. http://t.co/bZ2ZpCdZ9n","","","","http://instagram.com/p/kGqBHaNZm6/"
"430590444418768896","","","2014-02-04 06:35:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sanaandgu trainii zamruu unatsan bol haramsaltai. Sanaatai usersen bol baahan hunii ajil alaad... Ali n ch bai bugd l haraaj bga bhda..","","","",""
"430590238977585152","","","2014-02-04 06:34:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uchigdur musashikoganei-d hun uheed train baahan zogsson odoo yg hajuu taliih n higashikoganeid... Dahial 1 tsag huleeh nde...","","","",""
"429071871435210752","","","2014-01-31 02:01:20 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Japan consumer prices rise 1.3% http://t.co/YPtgEZrGlk","","","","http://www.bbc.co.uk/news/business-25974549"
"429052765352886272","","","2014-01-31 00:45:25 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","NBA All-Star Reserves Announced
Silver Appoints Mark Tatum as Deputy NBA Commissioner http://t.co/92T6Wnqeff","","","","http://twitter.com/chinbaa_chi/status/429052765352886272/photo/1"
"428824102996959234","","","2014-01-30 09:36:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bituunii oroi tsagiin ajil deeree hononoo gej. Delguur garj bituulchiheer um avj iddeg ch yumu lol","","","",""
"427938319154950146","","","2014-01-27 22:57:00 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Multi-material 3D printer launched http://t.co/tBo8vIMaKX","","","","http://www.bbc.co.uk/news/technology-25878078"
"426507933296246784","","","2014-01-24 00:13:10 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Plans for new 'people-powered' net http://t.co/mYS77a8LtY","","","","http://www.bbc.co.uk/news/technology-25858629"
"426493691847397377","","","2014-01-23 23:16:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""If u cant solve a problem, its because youre playing by the rules"" gejishu, well said, morning!","","","",""
"425484527021338624","","","2014-01-21 04:26:31 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ene muu jijken chutguruus bolj hed honog zovloo shu #otsukare #lego  #mindstorm #nxt #robolab… http://t.co/hvwEOFvYBe","","","","http://instagram.com/p/jat0T6tZgo/"
"425231974706335745","","","2014-01-20 11:42:57 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oscars: Complete nominations 2014 http://t.co/oucm8z6WaK","","","","http://www.bbc.co.uk/news/entertainment-arts-25757345"
"425231600398249984","","","2014-01-20 11:41:28 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Vanessa Mae set to compete at Sochi #wow http://t.co/qayFiG9270","","","","http://www.bbc.co.uk/sport/winter-olympics/25802907"
"425230191556694016","","","2014-01-20 11:35:52 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Huge data theft hits South Korea http://t.co/jNPDZM0O2V","","","","http://www.bbc.co.uk/news/technology-25808189"
"425085976038612992","","","2014-01-20 02:02:49 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#heavymetal hugjim sonsuul, tolgoi huzuugee gemteeh risk usdugiig bataljee #lol #academicpaper… http://t.co/2SxNOXXd1z","","","","http://instagram.com/p/jX4leltZnt/"
"425029259246051330","","","2014-01-19 22:17:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7 bolj bhad l shinjuku, tokyod hun bugluruud..","","","",""
"424045369899487232","424038354611474432","244912735","2014-01-17 05:07:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@UndaakB Harin time johon hund tsohiltond orood 10 tooluuljiina. Bosj iruul urgeljluled boxdono do kk.","","","",""
"424036345107841024","","","2014-01-17 04:31:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oyutan nasniiha hamgiin hetsu uyiig tuulj bgam shg sanagdaj bn. Udahgu, hetsu uy ch, oyutan nas ch duusna gj naidii. Esvel bi duusii haha","","","",""
"423966247709986817","","","2014-01-16 23:53:25 +0000","<a href=""http://komirepo.navitime.co.jp/"" rel=""nofollow"">こみれぽ</a>","中央線快速 [東京方面] 高円寺駅：身動き不可、平常運転 #こみれぽ 電車混雑リポート http://t.co/sUqztexyiD","","","","http://navi.tm/9nky8yof/"
"423725486141743104","","","2014-01-16 07:56:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uuriiguu elit gd bodtson zarim neg hymsgar japanudig harhar uur hureh..","","","",""
"423388334291812352","","","2014-01-15 09:36:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tegheer dendu huvia hicheesen hereg bolchih umda, ulsdaa, niigemde hereg bolchih umsan chyort gej :)","","","",""
"423388037922304000","","","2014-01-15 09:35:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yer n surguligu, ajilgu bsan ch online course-udar yum surad, internet ashiglaj mungu hiiged hangalttai saihan amidrah bolomjtoi ch umshg kk","","","",""
"423387166165573632","","","2014-01-15 09:32:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Neh goy zavtai baigaal, taalagdsan nomoo barij avj unshaal, haaya playstationdeel, sagsdaal, beerdeel, zugaalaal..","","","",""
"423345575333871616","","","2014-01-15 06:47:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ingeed gaduur yvahaar tokyod coffee cafe olon yumdaa. Daragiin ajil hurtel tsag nuhtsuuh..","","","",""
"422905033546399744","422766537125023744","212501771","2014-01-14 01:36:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@barhlyush @byambaa_swiss @orghil @DBilguun @byambaa131 ronadlo avsan n shudarga um bolsoon. Ghde ribery enenees ilu yaj amjilt gargahude kk","","","",""
"422242865092128768","422240441996558336","1951029506","2014-01-12 05:45:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Bsb9Michka nice idea!","","","",""
"422179588836691968","","","2014-01-12 01:33:52 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#yokozuna #hakuho and #me #mongolians #sportsday #sumo http://t.co/oppQe6I89K","","","","http://instagram.com/p/jDO6fLNZjL/"
"421461253236592641","","","2014-01-10 01:59:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sonirholtoi um: 7B people, 50B devices, 5B phones, 10000B chips","","","",""
"421455909936570368","","","2014-01-10 01:38:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haaya haaya starbucks metiin cafe-nii tsonhon tald suugaad, alhaj holhij bga humuusiig harangaa um bodohoor amidral amtagdah umda","","","",""
"419998113479135232","","","2014-01-06 01:05:28 +0000","<a href=""http://komirepo.navitime.co.jp/"" rel=""nofollow"">こみれぽ</a>","急行 中方車両 ⇒京王本線 [京王八王子方面] 仙川駅：余裕で座れる、平常運転 #こみれぽ 電車混雑リポート http://t.co/EDHDY9F8o4","","","","http://navi.tm/ny8wwkd4/"
"419327950077841408","","","2014-01-04 04:42:28 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","With 2 grand yokozunas at embassy of Mongolia in Japan. #saturdaymorning #yamohgram #sumo #yokozuna… http://t.co/2ZhRx8zmiN","","","","http://instagram.com/p/iu-IyxtZu8/"
"419036916026449920","","","2014-01-03 09:26:00 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The most influential people for Japan. #the100 #nikkei #interesting . Mongold bas iim yum garguul… http://t.co/kXGFU8gNft","","","","http://instagram.com/p/is5yrNtZiN/"
"418884895197253632","","","2014-01-02 23:21:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Har uureer jinken boljmoruud kk.. #twitter","","","",""
"418884726548484096","","","2014-01-02 23:21:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tokyo, yurakucho stationd gal garaad, medeelel avah sanaatai twitterd yurakucho gd bichsn chn 1sec-d l 40,50aaraa tweet orj irj bn","","","",""
"418632227631550464","","","2014-01-02 06:37:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shine jileer yu bolood ungurvuu neg medsen, 1.2n boltson ajildaa gelderch bdiin bje :)","","","",""
"418632009141850112","","","2014-01-02 06:37:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sochi-n olympic boloh gj bdg, Orosd delbereltuud bolood bdg. Zugeru.","","","",""
"415758387855757312","","","2013-12-25 08:18:18 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#tokyostation #now #tokyo http://t.co/sVx4oB30g9","","","","http://instagram.com/p/iVm498NZpA/"
"415044824308252672","","","2013-12-23 09:02:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christmas eve eve gd bga bilu.. Saihan untaj amrii da. Tokyo samu","","","",""
"413564987177971712","","","2013-12-19 07:02:31 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","可愛すぎますよ！我々は無意識的に子供たちにこんな影響を与えています。電車の中はみんなスマホ画面ばっかり見ています。この子もそうしないと電車の中ってきっとつまらないんでしょうね。これはまさに時代の変化を表す瞬… http://t.co/JO85ehZtve","","","","http://instagram.com/p/iGBcmgNZun/"
"413331271553544192","413322040465043456","76046675","2013-12-18 15:33:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Tuvshinbat asudal garsiin bol, ali surguuli baih n hamagu mongold hetsuun bishu","","","",""
"412916415545368576","","","2013-12-17 12:05:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tegsen Beijingd agaarin bohirdlin index pm2.5=89 bn. Mongold uvul yg udiid 250 um bn.","","","",""
"412916331269197824","","","2013-12-17 12:04:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sonin deer hytdiin agariin bohirdol japand hiisj ireed, ter n japanchudin hort havdrar uvduh magadlaliig nemlee edr...","","","",""
"412911060136390656","","","2013-12-17 11:44:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japand 10n jiliihnii haraa data-n deer muudaj garsan bugud, shaltgaan n smartphone-n nuluu baij magad gej uzej bgn bn. Bolomjtoi l yum","","","",""
"411888980305518593","","","2013-12-14 16:02:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#linsanity uzsen chin, nulims goojchih gd bhiin. New jersey-tei togloson toglolt, tgel daraalsan gaihamshiguud sayhan um shig l..","","","",""
"411734916443803648","411734290829815808","141969912","2013-12-14 05:50:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aSarnai noko-d doctor hiij bga uvur mongol ohin?","","","",""
"411730812065677314","","","2013-12-14 05:34:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Davhriihaa uvur Mongol ohintoi yum yrij bsn chin, doctor-oo tugsuud Mongold ajillah huseltei baigaa her bolomjtoi bol gej asuuj bn. Nice!!!","","","",""
"411720841303695360","","","2013-12-14 04:54:32 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#liferules #time http://t.co/7p341qxATG","","","","http://instagram.com/p/h46hOBtZqE/"
"411421077726695424","","","2013-12-13 09:03:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","onepiece-n ene week-n anime ymar goy duuschvaa","","","",""
"411056537717583872","","","2013-12-12 08:54:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @B_Batsaikhan: Шинжлэх ухааны бүтээлийг шинэчлэлийн Засгийн газар үнэлж, Монгол залуу хүнийг дэлхийн жишгээр урамшуулав. RT http://t.co/…","411054965478551552","443313945","2013-12-12 08:48:35 +0000","http://twitter.com/altankhuyag_mn/status/411049856078057472/photo/1,http://twitter.com/altankhuyag_mn/status/411049856078057472/photo/1"
"408768945282248704","","","2013-12-06 01:24:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @washingtonpost: Obama orders flags flown at half-staff in honor of Mandela http://t.co/JCJTlyktwr","408764972039434241","2467791","2013-12-06 01:08:58 +0000","http://wapo.st/18ceOCL,http://wapo.st/18ceOCL"
"408085633052053504","","","2013-12-04 04:09:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Line, Wechat 2-n ylgaag eruusuu olj hardgue.","","","",""
"408043692918714369","","","2013-12-04 01:22:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My vote for 2014 @NBAAllStar Game: D.DeRozan. Make your vote by tweeting player name &amp; #NBABALLOT. http://t.co/nYDN3lpgke","","","","http://nba.com/asb"
"408043107440029696","","","2013-12-04 01:20:32 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","My vote for 2014 @NBAAllStar Game: K. Irving. Make your vote by tweeting player name &amp; #NBABALLOT. http://t.co/nYDN3lpgke","","","","http://nba.com/asb"
"408043077790490624","","","2013-12-04 01:20:25 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I want B. Lopez for 2014 @NBAAllStar Team #NBABALLOT. U can vote too: http://t.co/nYDN3lpgke Voting presented by @Sprint","","","","http://nba.com/asb"
"408043060006629376","","","2013-12-04 01:20:21 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I voted for L. James for 2014 @NBAAllStar Game. #NBABALLOT Vote here: http://t.co/nYDN3lpgke Voting presented by @Sprint","","","","http://nba.com/asb"
"408043046953955328","","","2013-12-04 01:20:18 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I want P. George for 2014 @NBAAllStar Team #NBABALLOT. U can vote too: http://t.co/nYDN3lpgke Voting presented by @Sprint","","","","http://nba.com/asb"
"408043028981350400","","","2013-12-04 01:20:13 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","My vote for 2014 @NBAAllStar Game: R. Westbrook #NBABALLOT Vote here: http://t.co/nYDN3lpgke Voting presented by @Sprint","","","","http://nba.com/asb"
"408043013747650560","","","2013-12-04 01:20:10 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","C. Paul gets my vote for 2014 @NBAAllStar #NBABALLOT. U can vote too: http://t.co/nYDN3lpgke Voting presented by @Sprint","","","","http://nba.com/asb"
"408042996441952256","","","2013-12-04 01:20:06 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","My vote for 2014 @NBAAllStar Game: K. Durant. Make your vote by tweeting player name &amp; #NBABALLOT. http://t.co/nYDN3lpgke","","","","http://nba.com/asb"
"408042978100252674","","","2013-12-04 01:20:01 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I voted for B. Griffin for 2014 @NBAAllStar Game. U can vote too: tweet player name &amp; #NBABALLOT. http://t.co/nYDN3lpgke","","","","http://nba.com/asb"
"408042959636922369","","","2013-12-04 01:19:57 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I voted for D. Howard for 2014 @NBAAllStar Game. #NBABALLOT Vote here: http://t.co/nYDN3lpgke Voting presented by @Sprint","","","","http://nba.com/asb"
"406302209396047872","","","2013-11-29 06:02:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nagoya University-n master tugssun hun, Mongold Phd-ee hiij boldog bolj bgn bn. Nice.","","","",""
"405848450916306945","","","2013-11-27 23:59:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Resource-n une buurch, Hytdiin erelt bagasch baigaagaas Africa-n ediin zasag hymarch ehelj baina gehiin. Manaid bas hamaatai l baihdaa.","","","",""
"405845899189825536","","","2013-11-27 23:49:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DRAM-nii uye ungursun bololtoi. 10dahin ih bagtaamjtai, 34% baga energy zartsuuldag MRAM od bolj bn.","","","",""
"405254800041734144","","","2013-11-26 08:40:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Japan, Myanmariig barag ezelchlee kk. Dandaa l Myanmar luu tiim uildver orloo, tiim company orloo gsn news. #ataarhal","","","",""
"404826510856425472","404826316039409664","76046675","2013-11-25 04:18:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Tuvshinbat @Barbayar yer n bol todorhoi shd kk","","","",""
"404826090306166785","404825914715828224","55470617","2013-11-25 04:17:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Barbayar tiim yum bn. ene n zugeer capsule em shig hemjeetei, wireless","","","",""
"404824416816623617","","","2013-11-25 04:10:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hodood durandana gej amar boljdee. http://t.co/KBDWDFkNDE","","","","http://twitter.com/chinbaa_chi/status/404824416816623617/photo/1"
"403701785207918593","","","2013-11-22 01:49:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MGLd ursdigu webmarketer gej nerlesen spammerudas bolj utsan deerh yahoo maile-ee ustgav. Haaya neg web-s l harj baiy da.","","","",""
"403501143835152384","","","2013-11-21 12:32:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zarim yumnaas, zarim yumiig tatgalzaj surah heregtei baishuu.","","","",""
"403489621545209856","","","2013-11-21 11:46:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cambrian explosion, sonirholtoi yum.","","","",""
"401590060560027648","","","2013-11-16 05:58:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hytad 1979 onos hereglesen 1 huhdin bodlogo halj bgn bn. Odo eej aav 2nhn hen neg n ailiin gants bol 2doh huhde gargah zuvshurulte bolhin bn","","","",""
"401524357995827200","","","2013-11-16 01:37:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amidraliin suulchiin shuugch n Burhan u? Amjilt u? Chi uuruu yu? #goodmorning","","","",""
"401285893362700288","","","2013-11-15 09:49:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I will look for that fav button, I will find that fav button, and I wil click that fav button. Good Luck #taken #киножиргээ #funny","","","",""
"401275080665096192","401274713126600704","14650426","2013-11-15 09:06:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ibibby zav garhaar l oroldoj uzeh sanaatai. uzsen u? her yum bn?","","","",""
"401274064162934784","","","2013-11-15 09:02:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#bitcoin @bitcoinmining","","","",""
"400563511597596672","","","2013-11-13 09:59:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Google fiber internet odoogiin dundaj internetiin hurdnaas 100 dahin hurdan genuu #googlefiber","","","",""
"399727424109162496","","","2013-11-11 02:36:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Neg deh udriin margaash neg deh baigaad baih shig bnaa #timeflies","","","",""
"399336390707523584","399335368727592960","55470617","2013-11-10 00:43:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Barbayar Sertel avlaa","","","",""
"398665869837889537","","","2013-11-08 04:18:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japan tsagaan budaanii import-d 700% tatvar tavidag bsin ble. Uur ulsad bhgu utgagui undur. Odo thde TPP-d orhoor uurchlugdunu bz.","","","",""
"398662155894927360","398661589542260736","244912735","2013-11-08 04:03:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@UndaakB Harin tiimee. Davuu taluud zunduu bn.. Olon huuhedtei bolooroi gej yeruuy doo :)","","","",""
"398661937128419328","","","2013-11-08 04:03:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zaza baahan surtei ym yrichlaa. Urdah reportoo hiih min :)","","","",""
"398661068324487169","","","2013-11-08 03:59:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yer n population chuhal yumdaa. Olon davuu taltai, ydahnaa l uusaad ustchih vii gej sanaa zovohgui","","","",""
"398658111629565952","","","2013-11-08 03:47:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cambodia-d tiim yum barigdjiina, Myanmar tegj hugjjiina, Laos tegle gel gegeleg medee ih baihiin. Manaih gej alt, zes garlaa gsn um l bhimda","","","",""
"398655776450818048","","","2013-11-08 03:38:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japan uul n tumur zamiin system-ee tsogtsoor n gadnii hugjij baigaa ulsuudad exportloj bgan bn. Manaih enetei n holbogdchihgun bhda.","","","",""
"398604805989335041","","","2013-11-08 00:16:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Facebook, bairshilaar n postoo ugj boldog bolson gj oilgohuu? Manchester United-n undsen page n Japanese-r post.? http://t.co/dXa2zmz8ou","","","","http://twitter.com/chinbaa_chi/status/398604805989335041/photo/1"
